,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
6663,Colombia,Potatoes,1992,155655,3240.0,15305.94,27.38
6664,Colombia,Potatoes,1992,155655,3240.0,15305.94,22.67
6665,Colombia,Potatoes,1993,154545,3240.0,14961.81,27.42
6666,Colombia,Potatoes,1993,154545,3240.0,14961.81,22.29
6667,Colombia,Potatoes,1994,159364,3240.0,17051.34,27.17
6668,Colombia,Potatoes,1994,159364,3240.0,17051.34,22.33
6669,Colombia,Potatoes,1995,161991,3240.0,20156.23,27.3
6670,Colombia,Potatoes,1995,161991,3240.0,20156.23,22.27
6671,Colombia,Potatoes,1996,161255,3240.0,18131.0,27.12
6672,Colombia,Potatoes,1996,161255,3240.0,18131.0,22.07
6673,Colombia,Potatoes,1997,162924,3240.0,16005.0,27.54
6674,Colombia,Potatoes,1997,162924,3240.0,16005.0,22.9
6675,Colombia,Potatoes,1998,154602,3240.0,60687.0,27.67
6676,Colombia,Potatoes,1998,154602,3240.0,60687.0,23.07
6677,Colombia,Potatoes,1999,161620,3240.0,66088.0,26.77
6678,Colombia,Potatoes,1999,161620,3240.0,66088.0,21.83
6679,Colombia,Potatoes,2000,128180,3240.0,75843.0,26.98
6680,Colombia,Potatoes,2000,128180,3240.0,75843.0,22.01
6681,Colombia,Potatoes,2001,143742,3240.0,85515.3,27.28
6682,Colombia,Potatoes,2001,143742,3240.0,85515.3,22.5
6683,Colombia,Potatoes,2002,156377,3240.0,84023.26,27.77
6684,Colombia,Potatoes,2002,156377,3240.0,84023.26,22.73
6685,Colombia,Potatoes,2004,158199,3240.0,105514.19,27.3
6686,Colombia,Potatoes,2004,158199,3240.0,105514.19,22.63
6687,Colombia,Potatoes,2005,151954,3240.0,117881.45,27.56
6688,Colombia,Potatoes,2005,151954,3240.0,117881.45,22.69
6689,Colombia,Potatoes,2006,159033,3240.0,98328.63,27.51
6690,Colombia,Potatoes,2006,159033,3240.0,98328.63,22.6
6691,Colombia,Potatoes,2007,166986,3240.0,82439.06,27.45
6692,Colombia,Potatoes,2007,166986,3240.0,82439.06,22.48
6693,Colombia,Potatoes,2008,176013,3240.0,48538.97,27.16
6694,Colombia,Potatoes,2008,176013,3240.0,48538.97,22.07
6695,Colombia,Potatoes,2009,183793,3240.0,51435.13,27.68
6696,Colombia,Potatoes,2009,183793,3240.0,51435.13,22.87
6697,Colombia,Potatoes,2010,172462,3240.0,48618.46,27.54
6698,Colombia,Potatoes,2010,172462,3240.0,48618.46,22.68
6699,Colombia,Potatoes,2011,173390,3240.0,53797.0,27.18
6700,Colombia,Potatoes,2011,173390,3240.0,53797.0,22.33
6701,Colombia,Potatoes,2012,181661,3240.0,48727.73,27.56
6702,Colombia,Potatoes,2012,181661,3240.0,48727.73,22.58
6703,Colombia,Potatoes,2013,185619,3240.0,54563.38,27.6
6704,Colombia,Potatoes,2013,185619,3240.0,54563.38,22.85
6705,Colombia,"Rice, paddy",1990,40618,3240.0,18058.29,27.22
6706,Colombia,"Rice, paddy",1990,40618,3240.0,18058.29,22.4
6707,Colombia,"Rice, paddy",1991,39959,3240.0,16817.0,27.3
6708,Colombia,"Rice, paddy",1991,39959,3240.0,16817.0,22.53
6709,Colombia,"Rice, paddy",1992,40960,3240.0,15305.94,27.38
6710,Colombia,"Rice, paddy",1992,40960,3240.0,15305.94,22.67
6711,Colombia,"Rice, paddy",1993,41202,3240.0,14961.81,27.42
6712,Colombia,"Rice, paddy",1993,41202,3240.0,14961.81,22.29
6713,Colombia,"Rice, paddy",1994,40590,3240.0,17051.34,27.17
6714,Colombia,"Rice, paddy",1994,40590,3240.0,17051.34,22.33
6715,Colombia,"Rice, paddy",1995,42840,3240.0,20156.23,27.3
6716,Colombia,"Rice, paddy",1995,42840,3240.0,20156.23,22.27
6717,Colombia,"Rice, paddy",1996,40794,3240.0,18131.0,27.12
6718,Colombia,"Rice, paddy",1996,40794,3240.0,18131.0,22.07
6719,Colombia,"Rice, paddy",1997,46445,3240.0,16005.0,27.54
6720,Colombia,"Rice, paddy",1997,46445,3240.0,16005.0,22.9
6721,Colombia,"Rice, paddy",1998,47116,3240.0,60687.0,27.67
6722,Colombia,"Rice, paddy",1998,47116,3240.0,60687.0,23.07
6723,Colombia,"Rice, paddy",1999,48009,3240.0,66088.0,26.77
6724,Colombia,"Rice, paddy",1999,48009,3240.0,66088.0,21.83
6725,Colombia,"Rice, paddy",2000,47324,3240.0,75843.0,26.98
6726,Colombia,"Rice, paddy",2000,47324,3240.0,75843.0,22.01
6727,Colombia,"Rice, paddy",2001,45472,3240.0,85515.3,27.28
6728,Colombia,"Rice, paddy",2001,45472,3240.0,85515.3,22.5
6729,Colombia,"Rice, paddy",2002,48001,3240.0,84023.26,27.77
6730,Colombia,"Rice, paddy",2002,48001,3240.0,84023.26,22.73
6731,Colombia,"Rice, paddy",2004,48038,3240.0,105514.19,27.3
6732,Colombia,"Rice, paddy",2004,48038,3240.0,105514.19,22.63
6733,Colombia,"Rice, paddy",2005,48388,3240.0,117881.45,27.56
6734,Colombia,"Rice, paddy",2005,48388,3240.0,117881.45,22.69
6735,Colombia,"Rice, paddy",2006,45717,3240.0,98328.63,27.51
6736,Colombia,"Rice, paddy",2006,45717,3240.0,98328.63,22.6
6737,Colombia,"Rice, paddy",2007,49020,3240.0,82439.06,27.45
6738,Colombia,"Rice, paddy",2007,49020,3240.0,82439.06,22.48
6739,Colombia,"Rice, paddy",2008,48887,3240.0,48538.97,27.16
6740,Colombia,"Rice, paddy",2008,48887,3240.0,48538.97,22.07
6741,Colombia,"Rice, paddy",2009,46956,3240.0,51435.13,27.68
6742,Colombia,"Rice, paddy",2009,46956,3240.0,51435.13,22.87
6743,Colombia,"Rice, paddy",2010,41223,3240.0,48618.46,27.54
6744,Colombia,"Rice, paddy",2010,41223,3240.0,48618.46,22.68
6745,Colombia,"Rice, paddy",2011,39589,3240.0,53797.0,27.18
6746,Colombia,"Rice, paddy",2011,39589,3240.0,53797.0,22.33
6747,Colombia,"Rice, paddy",2012,48066,3240.0,48727.73,27.56
6748,Colombia,"Rice, paddy",2012,48066,3240.0,48727.73,22.58
6749,Colombia,"Rice, paddy",2013,38371,3240.0,54563.38,27.6
6750,Colombia,"Rice, paddy",2013,38371,3240.0,54563.38,22.85
6751,Colombia,Sorghum,1990,28476,3240.0,18058.29,27.22
6752,Colombia,Sorghum,1990,28476,3240.0,18058.29,22.4
6753,Colombia,Sorghum,1991,28784,3240.0,16817.0,27.3
6754,Colombia,Sorghum,1991,28784,3240.0,16817.0,22.53
6755,Colombia,Sorghum,1992,30684,3240.0,15305.94,27.38
6756,Colombia,Sorghum,1992,30684,3240.0,15305.94,22.67
6757,Colombia,Sorghum,1993,31389,3240.0,14961.81,27.42
6758,Colombia,Sorghum,1993,31389,3240.0,14961.81,22.29
6759,Colombia,Sorghum,1994,29611,3240.0,17051.34,27.17
6760,Colombia,Sorghum,1994,29611,3240.0,17051.34,22.33
6761,Colombia,Sorghum,1995,30640,3240.0,20156.23,27.3
6762,Colombia,Sorghum,1995,30640,3240.0,20156.23,22.27
6763,Colombia,Sorghum,1996,32993,3240.0,18131.0,27.12
6764,Colombia,Sorghum,1996,32993,3240.0,18131.0,22.07
6765,Colombia,Sorghum,1997,32129,3240.0,16005.0,27.54
6766,Colombia,Sorghum,1997,32129,3240.0,16005.0,22.9
6767,Colombia,Sorghum,1998,30228,3240.0,60687.0,27.67
6768,Colombia,Sorghum,1998,30228,3240.0,60687.0,23.07
6769,Colombia,Sorghum,1999,32948,3240.0,66088.0,26.77
6770,Colombia,Sorghum,1999,32948,3240.0,66088.0,21.83
6771,Colombia,Sorghum,2000,29211,3240.0,75843.0,26.98
6772,Colombia,Sorghum,2000,29211,3240.0,75843.0,22.01
6773,Colombia,Sorghum,2001,28509,3240.0,85515.3,27.28
6774,Colombia,Sorghum,2001,28509,3240.0,85515.3,22.5
6775,Colombia,Sorghum,2002,35000,3240.0,84023.26,27.77
6776,Colombia,Sorghum,2002,35000,3240.0,84023.26,22.73
6777,Colombia,Sorghum,2004,36000,3240.0,105514.19,27.3
6778,Colombia,Sorghum,2004,36000,3240.0,105514.19,22.63
6779,Colombia,Sorghum,2005,37000,3240.0,117881.45,27.56
6780,Colombia,Sorghum,2005,37000,3240.0,117881.45,22.69
6781,Colombia,Sorghum,2006,37000,3240.0,98328.63,27.51
6782,Colombia,Sorghum,2006,37000,3240.0,98328.63,22.6
6783,Colombia,Sorghum,2007,37000,3240.0,82439.06,27.45
6784,Colombia,Sorghum,2007,37000,3240.0,82439.06,22.48
6785,Colombia,Sorghum,2008,37100,3240.0,48538.97,27.16
6786,Colombia,Sorghum,2008,37100,3240.0,48538.97,22.07
6787,Colombia,Sorghum,2009,37000,3240.0,51435.13,27.68
6788,Colombia,Sorghum,2009,37000,3240.0,51435.13,22.87
6789,Colombia,Sorghum,2010,57069,3240.0,48618.46,27.54
6790,Colombia,Sorghum,2010,57069,3240.0,48618.46,22.68
6791,Colombia,Sorghum,2011,38975,3240.0,53797.0,27.18
6792,Colombia,Sorghum,2011,38975,3240.0,53797.0,22.33
6793,Colombia,Sorghum,2012,38191,3240.0,48727.73,27.56
6794,Colombia,Sorghum,2012,38191,3240.0,48727.73,22.58
6795,Colombia,Sorghum,2013,32034,3240.0,54563.38,27.6
6796,Colombia,Sorghum,2013,32034,3240.0,54563.38,22.85
6797,Colombia,Soybeans,1990,19986,3240.0,18058.29,27.22
6798,Colombia,Soybeans,1990,19986,3240.0,18058.29,22.4
6799,Colombia,Soybeans,1991,19244,3240.0,16817.0,27.3
6800,Colombia,Soybeans,1991,19244,3240.0,16817.0,22.53
6801,Colombia,Soybeans,1992,19451,3240.0,15305.94,27.38
6802,Colombia,Soybeans,1992,19451,3240.0,15305.94,22.67
6803,Colombia,Soybeans,1993,21363,3240.0,14961.81,27.42
6804,Colombia,Soybeans,1993,21363,3240.0,14961.81,22.29
6805,Colombia,Soybeans,1994,19323,3240.0,17051.34,27.17
6806,Colombia,Soybeans,1994,19323,3240.0,17051.34,22.33
6807,Colombia,Soybeans,1995,21075,3240.0,20156.23,27.3
6808,Colombia,Soybeans,1995,21075,3240.0,20156.23,22.27
6809,Colombia,Soybeans,1996,21395,3240.0,18131.0,27.12
6810,Colombia,Soybeans,1996,21395,3240.0,18131.0,22.07
6811,Colombia,Soybeans,1997,20780,3240.0,16005.0,27.54
6812,Colombia,Soybeans,1997,20780,3240.0,16005.0,22.9
6813,Colombia,Soybeans,1998,21197,3240.0,60687.0,27.67
6814,Colombia,Soybeans,1998,21197,3240.0,60687.0,23.07
6815,Colombia,Soybeans,1999,20361,3240.0,66088.0,26.77
6816,Colombia,Soybeans,1999,20361,3240.0,66088.0,21.83
6817,Colombia,Soybeans,2000,22493,3240.0,75843.0,26.98
6818,Colombia,Soybeans,2000,22493,3240.0,75843.0,22.01
6819,Colombia,Soybeans,2001,26594,3240.0,85515.3,27.28
6820,Colombia,Soybeans,2001,26594,3240.0,85515.3,22.5
6821,Colombia,Soybeans,2002,23600,3240.0,84023.26,27.77
6822,Colombia,Soybeans,2002,23600,3240.0,84023.26,22.73
6823,Colombia,Soybeans,2004,16169,3240.0,105514.19,27.3
6824,Colombia,Soybeans,2004,16169,3240.0,105514.19,22.63
6825,Colombia,Soybeans,2005,20000,3240.0,117881.45,27.56
6826,Colombia,Soybeans,2005,20000,3240.0,117881.45,22.69
6827,Colombia,Soybeans,2006,20000,3240.0,98328.63,27.51
6828,Colombia,Soybeans,2006,20000,3240.0,98328.63,22.6
6829,Colombia,Soybeans,2007,20000,3240.0,82439.06,27.45
6830,Colombia,Soybeans,2007,20000,3240.0,82439.06,22.48
6831,Colombia,Soybeans,2008,21574,3240.0,48538.97,27.16
6832,Colombia,Soybeans,2008,21574,3240.0,48538.97,22.07
6833,Colombia,Soybeans,2009,22000,3240.0,51435.13,27.68
6834,Colombia,Soybeans,2009,22000,3240.0,51435.13,22.87
6835,Colombia,Soybeans,2010,17152,3240.0,48618.46,27.54
6836,Colombia,Soybeans,2010,17152,3240.0,48618.46,22.68
6837,Colombia,Soybeans,2011,21766,3240.0,53797.0,27.18
6838,Colombia,Soybeans,2011,21766,3240.0,53797.0,22.33
6839,Colombia,Soybeans,2012,26639,3240.0,48727.73,27.56
6840,Colombia,Soybeans,2012,26639,3240.0,48727.73,22.58
6841,Colombia,Soybeans,2013,27250,3240.0,54563.38,27.6
6842,Colombia,Soybeans,2013,27250,3240.0,54563.38,22.85
6843,Colombia,Wheat,1990,18483,3240.0,18058.29,27.22
6844,Colombia,Wheat,1990,18483,3240.0,18058.29,22.4
6845,Colombia,Wheat,1991,19852,3240.0,16817.0,27.3
6846,Colombia,Wheat,1991,19852,3240.0,16817.0,22.53
6847,Colombia,Wheat,1992,17490,3240.0,15305.94,27.38
6848,Colombia,Wheat,1992,17490,3240.0,15305.94,22.67
6849,Colombia,Wheat,1993,18773,3240.0,14961.81,27.42
6850,Colombia,Wheat,1993,18773,3240.0,14961.81,22.29
6851,Colombia,Wheat,1994,20547,3240.0,17051.34,27.17
6852,Colombia,Wheat,1994,20547,3240.0,17051.34,22.33
6853,Colombia,Wheat,1995,21193,3240.0,20156.23,27.3
6854,Colombia,Wheat,1995,21193,3240.0,20156.23,22.27
6855,Colombia,Wheat,1996,21824,3240.0,18131.0,27.12
6856,Colombia,Wheat,1996,21824,3240.0,18131.0,22.07
6857,Colombia,Wheat,1997,21243,3240.0,16005.0,27.54
6858,Colombia,Wheat,1997,21243,3240.0,16005.0,22.9
6859,Colombia,Wheat,1998,20497,3240.0,60687.0,27.67
6860,Colombia,Wheat,1998,20497,3240.0,60687.0,23.07
6861,Colombia,Wheat,1999,21537,3240.0,66088.0,26.77
6862,Colombia,Wheat,1999,21537,3240.0,66088.0,21.83
6863,Colombia,Wheat,2000,15992,3240.0,75843.0,26.98
6864,Colombia,Wheat,2000,15992,3240.0,75843.0,22.01
6865,Colombia,Wheat,2001,15106,3240.0,85515.3,27.28
6866,Colombia,Wheat,2001,15106,3240.0,85515.3,22.5
6867,Colombia,Wheat,2002,17353,3240.0,84023.26,27.77
6868,Colombia,Wheat,2002,17353,3240.0,84023.26,22.73
6869,Colombia,Wheat,2004,18879,3240.0,105514.19,27.3
6870,Colombia,Wheat,2004,18879,3240.0,105514.19,22.63
6871,Colombia,Wheat,2005,23371,3240.0,117881.45,27.56
6872,Colombia,Wheat,2005,23371,3240.0,117881.45,22.69
6873,Colombia,Wheat,2006,15490,3240.0,98328.63,27.51
6874,Colombia,Wheat,2006,15490,3240.0,98328.63,22.6
6875,Colombia,Wheat,2007,18709,3240.0,82439.06,27.45
6876,Colombia,Wheat,2007,18709,3240.0,82439.06,22.48
6877,Colombia,Wheat,2008,18151,3240.0,48538.97,27.16
6878,Colombia,Wheat,2008,18151,3240.0,48538.97,22.07
6879,Colombia,Wheat,2009,16946,3240.0,51435.13,27.68
6880,Colombia,Wheat,2009,16946,3240.0,51435.13,22.87
6881,Colombia,Wheat,2010,17697,3240.0,48618.46,27.54
6882,Colombia,Wheat,2010,17697,3240.0,48618.46,22.68
6883,Colombia,Wheat,2011,15964,3240.0,53797.0,27.18
6884,Colombia,Wheat,2011,15964,3240.0,53797.0,22.33
6885,Colombia,Wheat,2012,15196,3240.0,48727.73,27.56
6886,Colombia,Wheat,2012,15196,3240.0,48727.73,22.58
6887,Colombia,Wheat,2013,16938,3240.0,54563.38,27.6
6888,Colombia,Wheat,2013,16938,3240.0,54563.38,22.85
6889,Colombia,Yams,1990,62287,3240.0,18058.29,27.22
6890,Colombia,Yams,1990,62287,3240.0,18058.29,22.4
6891,Colombia,Yams,1991,80884,3240.0,16817.0,27.3
6892,Colombia,Yams,1991,80884,3240.0,16817.0,22.53
6893,Colombia,Yams,1992,114594,3240.0,15305.94,27.38
6894,Colombia,Yams,1992,114594,3240.0,15305.94,22.67
6895,Colombia,Yams,1993,127935,3240.0,14961.81,27.42
6896,Colombia,Yams,1993,127935,3240.0,14961.81,22.29
6897,Colombia,Yams,1994,105860,3240.0,17051.34,27.17
6898,Colombia,Yams,1994,105860,3240.0,17051.34,22.33
6899,Colombia,Yams,1995,116198,3240.0,20156.23,27.3
6900,Colombia,Yams,1995,116198,3240.0,20156.23,22.27
6901,Colombia,Yams,1996,109892,3240.0,18131.0,27.12
6902,Colombia,Yams,1996,109892,3240.0,18131.0,22.07
6903,Colombia,Yams,1997,103399,3240.0,16005.0,27.54
6904,Colombia,Yams,1997,103399,3240.0,16005.0,22.9
6905,Colombia,Yams,1998,107832,3240.0,60687.0,27.67
6906,Colombia,Yams,1998,107832,3240.0,60687.0,23.07
6907,Colombia,Yams,1999,102843,3240.0,66088.0,26.77
6908,Colombia,Yams,1999,102843,3240.0,66088.0,21.83
6909,Colombia,Yams,2000,110616,3240.0,75843.0,26.98
6910,Colombia,Yams,2000,110616,3240.0,75843.0,22.01
6911,Colombia,Yams,2001,117102,3240.0,85515.3,27.28
6912,Colombia,Yams,2001,117102,3240.0,85515.3,22.5
6913,Colombia,Yams,2002,113682,3240.0,84023.26,27.77
6914,Colombia,Yams,2002,113682,3240.0,84023.26,22.73
6915,Colombia,Yams,2004,117050,3240.0,105514.19,27.3
6916,Colombia,Yams,2004,117050,3240.0,105514.19,22.63
6917,Colombia,Yams,2005,117678,3240.0,117881.45,27.56
6918,Colombia,Yams,2005,117678,3240.0,117881.45,22.69
6919,Colombia,Yams,2006,105600,3240.0,98328.63,27.51
6920,Colombia,Yams,2006,105600,3240.0,98328.63,22.6
6921,Colombia,Yams,2007,104038,3240.0,82439.06,27.45
6922,Colombia,Yams,2007,104038,3240.0,82439.06,22.48
6923,Colombia,Yams,2008,104870,3240.0,48538.97,27.16
6924,Colombia,Yams,2008,104870,3240.0,48538.97,22.07
6925,Colombia,Yams,2009,106037,3240.0,51435.13,27.68
6926,Colombia,Yams,2009,106037,3240.0,51435.13,22.87
6927,Colombia,Yams,2010,108871,3240.0,48618.46,27.54
6928,Colombia,Yams,2010,108871,3240.0,48618.46,22.68
6929,Colombia,Yams,2011,111246,3240.0,53797.0,27.18
6930,Colombia,Yams,2011,111246,3240.0,53797.0,22.33
6931,Colombia,Yams,2012,109759,3240.0,48727.73,27.56
6932,Colombia,Yams,2012,109759,3240.0,48727.73,22.58
6933,Colombia,Yams,2013,109992,3240.0,54563.38,27.6
6934,Colombia,Yams,2013,109992,3240.0,54563.38,22.85
6935,Croatia,Maize,1992,41535,1113.0,2304.0,10.78
6936,Croatia,Maize,1993,44822,1113.0,2675.33,10.19
6937,Croatia,Maize,1994,45529,1113.0,3046.67,11.33
6938,Croatia,Maize,1995,49027,1113.0,3418.0,10.14
6939,Croatia,Maize,1996,52192,1113.0,3148.0,9.24
6940,Croatia,Maize,1997,58802,1113.0,3026.25,10.18
6941,Croatia,Maize,1998,52474,1113.0,2904.5,10.42
6942,Croatia,Maize,1999,55584,1113.0,2782.75,10.51
6943,Croatia,Maize,2000,40701,1113.0,2661.0,11.45
6944,Croatia,Maize,2001,56659,1113.0,2539.25,10.74
6945,Croatia,Maize,2002,63767,1113.0,2417.5,11.18
6946,Croatia,Maize,2004,63054,1113.0,2174.0,10.06
6947,Croatia,Maize,2005,69182,1113.0,2053.0,9.62
6948,Croatia,Maize,2006,65312,1113.0,2150.0,10.56
6949,Croatia,Maize,2007,49371,1113.0,2015.0,11.31
6950,Croatia,Maize,2008,79759,1113.0,2388.0,11.09
6951,Croatia,Maize,2009,73508,1113.0,2070.0,11.06
6952,Croatia,Maize,2010,69678,1113.0,1540.0,10.0
6953,Croatia,Maize,2011,56817,1113.0,1638.74,11.02
6954,Croatia,Maize,2012,43374,1113.0,1737.47,11.12
6955,Croatia,Maize,2013,65000,1113.0,1836.21,11.58
6956,Croatia,Potatoes,1992,79015,1113.0,2304.0,10.78
6957,Croatia,Potatoes,1993,78435,1113.0,2675.33,10.19
6958,Croatia,Potatoes,1994,84888,1113.0,3046.67,11.33
6959,Croatia,Potatoes,1995,104158,1113.0,3418.0,10.14
6960,Croatia,Potatoes,1996,101625,1113.0,3148.0,9.24
6961,Croatia,Potatoes,1997,98123,1113.0,3026.25,10.18
6962,Croatia,Potatoes,1998,102378,1113.0,2904.5,10.42
6963,Croatia,Potatoes,1999,109779,1113.0,2782.75,10.51
6964,Croatia,Potatoes,2000,84883,1113.0,2661.0,11.45
6965,Croatia,Potatoes,2001,102106,1113.0,2539.25,10.74
6966,Croatia,Potatoes,2002,113892,1113.0,2417.5,11.18
6967,Croatia,Potatoes,2004,153997,1113.0,2174.0,10.06
6968,Croatia,Potatoes,2005,144638,1113.0,2053.0,9.62
6969,Croatia,Potatoes,2006,163810,1113.0,2150.0,10.56
6970,Croatia,Potatoes,2007,170730,1113.0,2015.0,11.31
6971,Croatia,Potatoes,2008,170369,1113.0,2388.0,11.09
6972,Croatia,Potatoes,2009,193036,1113.0,2070.0,11.06
6973,Croatia,Potatoes,2010,163115,1113.0,1540.0,10.0
6974,Croatia,Potatoes,2011,153960,1113.0,1638.74,11.02
6975,Croatia,Potatoes,2012,147848,1113.0,1737.47,11.12
6976,Croatia,Potatoes,2013,158785,1113.0,1836.21,11.58
6977,Croatia,Sorghum,1992,45214,1113.0,2304.0,10.78
6978,Croatia,Sorghum,1993,39320,1113.0,2675.33,10.19
6979,Croatia,Sorghum,1994,43162,1113.0,3046.67,11.33
6980,Croatia,Sorghum,1995,40301,1113.0,3418.0,10.14
6981,Croatia,Sorghum,1996,41101,1113.0,3148.0,9.24
6982,Croatia,Sorghum,1997,41797,1113.0,3026.25,10.18
6983,Croatia,Sorghum,1998,44046,1113.0,2904.5,10.42
6984,Croatia,Sorghum,1999,43581,1113.0,2782.75,10.51
6985,Croatia,Sorghum,2000,43025,1113.0,2661.0,11.45
6986,Croatia,Sorghum,2001,41138,1113.0,2539.25,10.74
6987,Croatia,Sorghum,2002,40854,1113.0,2417.5,11.18
6988,Croatia,Sorghum,2004,37125,1113.0,2174.0,10.06
6989,Croatia,Sorghum,2005,30000,1113.0,2053.0,9.62
6990,Croatia,Sorghum,2006,26667,1113.0,2150.0,10.56
6991,Croatia,Sorghum,2007,30000,1113.0,2015.0,11.31
6992,Croatia,Sorghum,2008,35023,1113.0,2388.0,11.09
6993,Croatia,Sorghum,2009,24835,1113.0,2070.0,11.06
6994,Croatia,Sorghum,2010,25641,1113.0,1540.0,10.0
6995,Croatia,Sorghum,2011,32000,1113.0,1638.74,11.02
6996,Croatia,Sorghum,2012,35729,1113.0,1737.47,11.12
6997,Croatia,Sorghum,2013,50203,1113.0,1836.21,11.58
6998,Croatia,Soybeans,1992,17593,1113.0,2304.0,10.78
6999,Croatia,Soybeans,1993,23084,1113.0,2675.33,10.19
7000,Croatia,Soybeans,1994,21594,1113.0,3046.67,11.33
7001,Croatia,Soybeans,1995,22852,1113.0,3418.0,10.14
7002,Croatia,Soybeans,1996,21857,1113.0,3148.0,9.24
7003,Croatia,Soybeans,1997,24622,1113.0,3026.25,10.18
7004,Croatia,Soybeans,1998,22772,1113.0,2904.5,10.42
7005,Croatia,Soybeans,1999,25003,1113.0,2782.75,10.51
7006,Croatia,Soybeans,2000,13752,1113.0,2661.0,11.45
7007,Croatia,Soybeans,2001,22066,1113.0,2539.25,10.74
7008,Croatia,Soybeans,2002,27031,1113.0,2417.5,11.18
7009,Croatia,Soybeans,2004,21545,1113.0,2174.0,10.06
7010,Croatia,Soybeans,2005,24808,1113.0,2053.0,9.62
7011,Croatia,Soybeans,2006,27737,1113.0,2150.0,10.56
7012,Croatia,Soybeans,2007,19489,1113.0,2015.0,11.31
7013,Croatia,Soybeans,2008,30053,1113.0,2388.0,11.09
7014,Croatia,Soybeans,2009,26000,1113.0,2070.0,11.06
7015,Croatia,Soybeans,2010,27203,1113.0,1540.0,10.0
7016,Croatia,Soybeans,2011,25005,1113.0,1638.74,11.02
7017,Croatia,Soybeans,2012,17875,1113.0,1737.47,11.12
7018,Croatia,Soybeans,2013,23606,1113.0,1836.21,11.58
7019,Croatia,Wheat,1992,38967,1113.0,2304.0,10.78
7020,Croatia,Wheat,1993,41867,1113.0,2675.33,10.19
7021,Croatia,Wheat,1994,37823,1113.0,3046.67,11.33
7022,Croatia,Wheat,1995,38605,1113.0,3418.0,10.14
7023,Croatia,Wheat,1996,36905,1113.0,3148.0,9.24
7024,Croatia,Wheat,1997,40000,1113.0,3026.25,10.18
7025,Croatia,Wheat,1998,42214,1113.0,2904.5,10.42
7026,Croatia,Wheat,1999,32976,1113.0,2782.75,10.51
7027,Croatia,Wheat,2000,47455,1113.0,2661.0,11.45
7028,Croatia,Wheat,2001,44047,1113.0,2539.25,10.74
7029,Croatia,Wheat,2002,45919,1113.0,2417.5,11.18
7030,Croatia,Wheat,2004,49278,1113.0,2174.0,10.06
7031,Croatia,Wheat,2005,41144,1113.0,2053.0,9.62
7032,Croatia,Wheat,2006,45833,1113.0,2150.0,10.56
7033,Croatia,Wheat,2007,46408,1113.0,2015.0,11.31
7034,Croatia,Wheat,2008,54833,1113.0,2388.0,11.09
7035,Croatia,Wheat,2009,51896,1113.0,2070.0,11.06
7036,Croatia,Wheat,2010,40415,1113.0,1540.0,10.0
7037,Croatia,Wheat,2011,52237,1113.0,1638.74,11.02
7038,Croatia,Wheat,2012,53473,1113.0,1737.47,11.12
7039,Croatia,Wheat,2013,48846,1113.0,1836.21,11.58
7040,Denmark,Maize,2010,48105,703.0,3894.0,7.54
7041,Denmark,Maize,2011,52170,703.0,4249.48,9.31
7042,Denmark,Maize,2012,58217,703.0,5716.0,8.7
7043,Denmark,Maize,2013,59141,703.0,4118.0,8.81
7044,Denmark,Potatoes,1990,374583,703.0,5650.0,9.83
7045,Denmark,Potatoes,1991,336135,703.0,4628.0,8.62
7046,Denmark,Potatoes,1992,330083,703.0,4566.0,9.47
7047,Denmark,Potatoes,1993,386777,703.0,4103.0,8.16
7048,Denmark,Potatoes,1994,348378,703.0,3922.0,9.15
7049,Denmark,Potatoes,1995,339644,703.0,5043.0,8.75
7050,Denmark,Potatoes,1996,367500,703.0,3672.0,7.31
7051,Denmark,Potatoes,1997,396154,703.0,3679.0,8.91
7052,Denmark,Potatoes,1998,404433,703.0,3623.0,8.65
7053,Denmark,Potatoes,1999,395507,703.0,2867.0,9.37
7054,Denmark,Potatoes,2000,424863,703.0,3174.0,9.67
7055,Denmark,Potatoes,2001,403828,703.0,3311.0,8.78
7056,Denmark,Potatoes,2002,399066,703.0,2868.0,9.54
7057,Denmark,Potatoes,2004,397415,703.0,2899.0,9.0
7058,Denmark,Potatoes,2005,394100,703.0,3246.0,9.11
7059,Denmark,Potatoes,2006,352642,703.0,3212.0,9.74
7060,Denmark,Potatoes,2007,385647,703.0,3336.0,9.87
7061,Denmark,Potatoes,2008,416339,703.0,4145.0,9.82
7062,Denmark,Potatoes,2009,415861,703.0,2836.0,9.22
7063,Denmark,Potatoes,2010,352675,703.0,3894.0,7.54
